10,18,9,9,7,5,11,3.0,0.4444444444444447,0.030733934419647904,19.0
10,16,7,12,9,6,11,2.0,0.27777777777777785,0.07708411945754012,10.0
100,2403,2304,17,13,5,26,1.0,0.002582644628099169,0.0008801257916389284,20303.0
20,84,65,13,11,5,17,1.0,0.03703703703703707,0.026005342974371612,321.0
20,88,69,11,11,6,16,1.0,0.08163265306122451,0.038548127703916926,984.0
20,89,70,15,11,6,14,2.0,0.15999999999999992,0.010059224078312966,619.0
20,97,78,12,11,5,16,2.0,0.046875,0.0024717638636155516,347.0
20,96,77,12,11,5,16,1.0,0.0625,0.020622399014346447,288.0
20,78,59,11,10,5,16,1.0,0.078125,0.031419073454933645,481.0
20,85,66,12,11,6,13,1.0,0.0330578512396694,0.018258870171051635,118.0
20,91,72,15,11,6,18,2.0,0.1111111111111111,0.00997436610691536,367.0
20,97,78,13,12,5,16,1.0,0.046875,0.0039161789087409846,171.0
10,19,10,11,10,6,11,2.0,0.1875,0.03513513513513511,27.0
20,96,77,13,10,5,16,2.0,0.0625,0.0041886844476976565,218.0
30,105,76,15,11,5,15,2.0,0.16666666666666666,0.010514304228748076,154.0
30,101,72,14,10,6,15,2.0,0.1666666666666667,0.0176174922796042,475.0
30,106,77,13,10,6,15,1.0,0.09375,0.00547862281488,147.0
30,94,65,13,10,5,14,1.0,0.15999999999999992,0.016598736216662247,101.0
30,106,77,15,12,6,16,1.0,0.44444444444444475,0.015487929894501404,246.0
30,110,81,15,11,6,16,2.0,0.12244897959183673,0.0064027157673335645,474.0
30,100,71,12,10,6,15,2.0,0.11111111111111113,0.012890948028017518,284.0
30,107,78,14,12,6,16,2.0,0.27999999999999986,0.018313781442814266,398.0
30,103,74,12,10,6,14,3.0,0.10204081632653057,0.00578549229424476,187.0
10,16,7,10,6,5,10,2.0,0.33333333333333337,0.1038213028686499,11.0
30,115,86,15,11,6,15,2.0,0.04938271604938276,0.004608667584837543,184.0
40,112,73,13,11,6,15,2.0,0.4375,0.018062985871074033,432.0
40,116,77,14,10,6,15,2.0,0.27999999999999986,0.007723999922793694,285.0
